,Time_Zone ,Date,Tweets_tag
49, Central Africa Standard Time	,2021-03-19,"		In a press release , FIDA - Kenya Chairperson , Nancy Ikunu launched a report on the increase in femicide incidents in Kenya.  #FIDAonFemicide  https://t.co/USFCUnQHZ3	en	[]	[]	['https://pbs.twimg.com/media/Ew1vSc1XIAQT3MX.jpg']	1	51	70	['fidaonfemicide']	[]	https://twitter.com/fidakenya/status/1372875837473710081	False	0	1	https://pbs.twimg.com/media/Ew1vSc1XIAQT3MX.jpg							[]"
50, Central Africa Standard Time	,2021-03-12,		
51, Central Africa Standard Time	,2021-03-12,		Launch of the National Shadow Report on Women Land Rights  https://t.co/mlOxgTYqCU	en	[]	['https://www.pscp.tv/w/cxmt5zF4a1FEQmFhb1Zaanp8MXZBeFJ3TlZWV3ZLbABEljWvPAv4DL_0k2AzvPh9IHatPbe75FoiTNyKtWOS']	[]	0	3	15	[]	[]	https://twitter.com/fidakenya/status/1370258082119385088	False	0	0								[]
52, Central Africa Standard Time	,2021-03-11,"		Today's training at Double Tree by Hilton Hotel @â�¨Anne Ireriâ�© made opening remarks and Hon. Martha Mutuku-Chief Magistrate Milimani officiating. @Japan @JapanGov  @JapaninKenya, @MofaJapan_en #amkweniwakenya @UNDPKenya @UNDPAfrica @ Asteiner  @ahunnaeziakonwa @gathoninjenga4  https://t.co/Iw00jcHtwM	en	""[{'screen_name': 'japan', 'name': 'japan', 'id': '869231'}, {'screen_name': 'japangov', 'name': """"the gov't of japan"""", 'id': '2428796856'}, {'screen_name': 'japaninkenya', 'name': 'the embassy of japan in kenya', 'id': '1122154654853472256'}, {'screen_name': 'mofajapan_en', 'name': 'mofa of japan', 'id': '303735625'}, {'screen_name': 'undpkenya', 'name': 'undp kenya', 'id': '97443520'}, {'screen_name': 'undpafrica', 'name': 'undp africa', 'id': '377946810'}, {'screen_name': 'ahunnaeziakonwa', 'name': 'ahunna eziakonwa', 'id': '1435114688'}, {'screen_name': 'gathoninjenga4', 'name': 'gathoni njenga', 'id': '1309182344994205696'}]""	[]	['https://pbs.twimg.com/media/EwMoZ8jXAAI3rzb.jpg', 'https://pbs.twimg.com/media/EwMoZ8eWQAMv1kX.jpg', 'https://pbs.twimg.com/media/EwMoZ-3XEAAyKzU.jpg', 'https://pbs.twimg.com/media/EwMoaCKXAAIutai.jpg']	0	6	12	['amkweniwakenya']	[]	https://twitter.com/fidakenya/status/1369983157957754884	False	0	1	https://pbs.twimg.com/media/EwMoZ8jXAAI3rzb.jpg							[]"
53, Central Africa Standard Time	,2021-03-11,		
54, Central Africa Standard Time	,2021-02-24,		Women &amp; Political Leadership in Kenya: Experiences From the Frontlines  https://t.co/d45RM2HK2Y	en	[]	['https://www.pscp.tv/w/cwTbaTF4a1FEQmFhb1Zaanp8MWpNS2dwWUx5d3FHTP4fZgHM4cIDid7mFHZgheaTVyYeWYy-j0a0SrkA7OqA']	[]	0	6	9	[]	[]	https://twitter.com/fidakenya/status/1364534511392813059	False	0	0								[]
55, Central Africa Standard Time	,2021-02-11,"		Thank you for joining us during this webinar. The live stream is recorded on this platform and will remain available for reference. @vianna_mwende @SamsonOkech  https://t.co/fg60NKakh0	en	[{'screen_name': 'vianna_mwende', 'name': 'vivian mwende', 'id': '2607110219'}, {'screen_name': 'samsonokech', 'name': 'samson okech orao', 'id': '1100360977'}]	[]	['https://pbs.twimg.com/media/Et8gL9bXMAAl5tg.jpg']	1	0	5	[]	[]	https://twitter.com/fidakenya/status/1359842028541128704	False	0	1	https://pbs.twimg.com/media/Et8gL9bXMAAl5tg.jpg							[]"
56, Central Africa Standard Time	,2021-02-11,"		Miriam Wachira: Collaboration between relevant duty bearers is the key to the adoption and normalization of plea bargaining in the Kenyan justice system. @justicedefends @ODPP_KE @UNDPKenya @vianna_mwende @SamsonOkech  https://t.co/vpqDZ1bnXI	en	[{'screen_name': 'justicedefends', 'name': 'justice defenders', 'id': '22749419'}, {'screen_name': 'odpp_ke', 'name': 'office of the director of public prosecutions', 'id': '1968536251'}, {'screen_name': 'undpkenya', 'name': 'undp kenya', 'id': '97443520'}, {'screen_name': 'vianna_mwende', 'name': 'vivian mwende', 'id': '2607110219'}, {'screen_name': 'samsonokech', 'name': 'samson okech orao', 'id': '1100360977'}]	[]	['https://pbs.twimg.com/media/Et8fZBrXEAEj38y.jpg']	0	1	3	[]	[]	https://twitter.com/fidakenya/status/1359840920011743234	False	0	1	https://pbs.twimg.com/media/Et8fZBrXEAEj38y.jpg							[]"
57, Central Africa Standard Time	,2021-02-11,"		Gikui Wangui:There is more that needs to be done to disseminate information to members of the public to increase understanding of the benefits of plea bargaining. This can be done through collaborative efforts between like-minded organizations @justicedefends @ODPP_KE @UNDPKenya  https://t.co/Pq1fyJxhsW	en	[{'screen_name': 'justicedefends', 'name': 'justice defenders', 'id': '22749419'}, {'screen_name': 'odpp_ke', 'name': 'office of the director of public prosecutions', 'id': '1968536251'}, {'screen_name': 'undpkenya', 'name': 'undp kenya', 'id': '97443520'}]	[]	['https://pbs.twimg.com/media/Et8evF9WQAIuSqx.jpg']	0	1	3	[]	[]	https://twitter.com/fidakenya/status/1359840082220449796	False	0	1	https://pbs.twimg.com/media/Et8evF9WQAIuSqx.jpg							[]"
58, Central Africa Standard Time	,2021-02-11,"		Gikui Wangui: The accused is made aware of the process of plea bargaining. However, their participation does not guarantee a plea from the prosecutor. @ODPP_KE @justicedefends @UNDPKenya  https://t.co/msY9qvnz7A	en	[{'screen_name': 'odpp_ke', 'name': 'office of the director of public prosecutions', 'id': '1968536251'}, {'screen_name': 'justicedefends', 'name': 'justice defenders', 'id': '22749419'}, {'screen_name': 'undpkenya', 'name': 'undp kenya', 'id': '97443520'}]	[]	['https://pbs.twimg.com/media/Et8aSYYXcAQsMfS.jpg']	0	1	4	[]	[]	https://twitter.com/fidakenya/status/1359835103485190145	False	0	1	https://pbs.twimg.com/media/Et8aSYYXcAQsMfS.jpg							[]"
59, Central Africa Standard Time	,2021-02-11,"		Miriam Wachira: Plea bargaining is used to access justice for remandees that allows the court and prison to avoid backlog and overcrowding especially in this COVID-19 era. @justicedefends + @ODPP_KE  https://t.co/l2g53fGFaq	en	[{'screen_name': 'justicedefends', 'name': 'justice defenders', 'id': '22749419'}, {'screen_name': 'odpp_ke', 'name': 'office of the director of public prosecutions', 'id': '1968536251'}]	[]	['https://pbs.twimg.com/media/Et8WsAKWgAAxRWp.jpg']	1	5	12	[]	[]	https://twitter.com/fidakenya/status/1359834464453599236	False	0	1	https://pbs.twimg.com/media/Et8WsAKWgAAxRWp.jpg							[]"
60, Central Africa Standard Time	,2021-02-11,"		The outcome of any given trial is usually unpredictable, whereas a plea bargain provides both prosecution and defense with some control over the result. @justicedefends @ODPP_KE  https://t.co/MgNnUItFBQ	en	[{'screen_name': 'justicedefends', 'name': 'justice defenders', 'id': '22749419'}, {'screen_name': 'odpp_ke', 'name': 'office of the director of public prosecutions', 'id': '1968536251'}]	[]	['https://pbs.twimg.com/media/Et8V45lXIAIolQJ.jpg']	0	1	4	[]	[]	https://twitter.com/fidakenya/status/1359830541810479104	False	0	1	https://pbs.twimg.com/media/Et8V45lXIAIolQJ.jpg							[]"
61, Central Africa Standard Time	,2021-02-11,"		""Gikui Wangu: Plea bargaining is an agreement between a defendant+prosecutor, in which the defendant agrees to plead guilty or """"no contest"""" in exchange for one or more charges dropped, reduced the charge to a less serious offense, or recommend to the judge a specific sentence.  https://t.co/vhclVkmR79""	en	[]	[]	['https://pbs.twimg.com/media/Et8SBUWXcAAWBJs.jpg']	0	3	8	[]	[]	https://twitter.com/fidakenya/status/1359829585421086720	False	0	1	https://pbs.twimg.com/media/Et8SBUWXcAAWBJs.jpg							[]"
62, Central Africa Standard Time	,2021-02-11,		FIDA Kenya Webinar: Plea Bargaining - A Judicial Tool for Prisons  https://t.co/mnr3uwZRSW	en	[]	['https://www.pscp.tv/w/cvO1YTF4a1FEQmFhb1Zaanp8MVlwS2t6cUFncm94apL9wyPVIGHa3AkTiBTsP9pQJLSwrXYxdyb3s5Rdiett']	[]	2	3	11	[]	[]	https://twitter.com/fidakenya/status/1359820747313565697	False	0	0								[]
63, Central Africa Standard Time	,2021-02-11,"		Join us at 2:00PM sharp for a discussion on Plea bargaining as a judicial tool for prison decongestion. Our panelists today are Miriam Wachira, the Country Director (KE) @justicedefends, and Gikui Wangui Gichuhu, Senior Prosecution Counsel @ODPP_KE.    https://t.co/Voj3htYcyL  https://t.co/GWTxZCWKrL	en	[{'screen_name': 'justicedefends', 'name': 'justice defenders', 'id': '22749419'}, {'screen_name': 'odpp_ke', 'name': 'office of the director of public prosecutions', 'id': '1968536251'}]	['http://bit.ly/FIDAWebinar']	['https://pbs.twimg.com/media/Et8GwXcWYAI1vnt.jpg']	0	1	4	[]	[]	https://twitter.com/fidakenya/status/1359817286689972232	False	0	1	https://pbs.twimg.com/media/Et8GwXcWYAI1vnt.jpg							[]"
64, Central Africa Standard Time	,2021-01-27,"		RT @CREAWKenya: Catch the conversation on #Covid19 and #TeenPregnancies in #Kilifi County on LULU FM RADIO tomorrow, 28th January from 11amâ€¦	en	[{'screen_name': 'creawkenya', 'name': 'creaw kenya', 'id': '522064682'}]	[]	[]	0	9	0	['covid19', 'teenpregnancies', 'kilifi']	[]	https://twitter.com/fidakenya/status/1354391493444825094	True	0	0					522064682	""Catch the conversation on #Covid19 and #TeenPregnancies in #Kilifi County on LULU FM RADIO tomorrow, 28th January from 11am."
65, Central Africa Standard Time	,2021-01-21,"		RT @KamweP: Together for human rights; inspired and banded together determined to emerge strong. #HumanRights #StayWithDefenders  https://t.â€¦	en	[{'screen_name': 'kamwep', 'name': 'kamwe project - whrds', 'id': '1252864617346265093'}]	[]	[]	0	8	0	['humanrights', 'staywithdefenders']	[]	https://twitter.com/fidakenya/status/1352266920268075010	True	0	0					1252864617346265093	""Together for human rights; inspired and banded together determined to emerge strong."
66, Central Africa Standard Time	,2021-01-21,"		RT @Consumers_Kenya: @fidakenya @OurKwaleCounty @Womenlandrights @Awireri @giz_gmbh @iluville @beverly_mumbo This is the best Women inclusiâ€¦	en	[{'screen_name': 'consumers_kenya', 'name': 'consumer grassroots', 'id': '803874788347412481'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'ourkwalecounty', 'name': 'kwale county', 'id': '705357251322716161'}, {'screen_name': 'womenlandrights', 'name': 'womenland rightstf', 'id': '2854463751'}, {'screen_name': 'awireri', 'name': 'anne w. ireri', 'id': '1103635088'}, {'screen_name': 'giz_gmbh', 'name': 'giz', 'id': '22039274'}, {'screen_name': 'iluville', 'name': 'said ilham', 'id': '2800394571'}, {'screen_name': 'beverly_mumbo', 'name': 'beverly mumbo', 'id': '766567165449428992'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/fidakenya/status/1352250217593241603	True	0	0					803874788347412481	@fidakenya @OurKwaleCounty @Womenlandrights @Awireri @giz_gmbh @iluville @beverly_mumbo This is the best Women inclusion strategy	1352243565229977603	[]	2021-01-21 14:16:04 W. Central Africa Standard Time"
67, Central Africa Standard Time	,2021-01-21,		RT @SalimBarnabas: Congratulations for the good work and I see familiar faces that I have worked with in our partnership with 
68, Central Africa Standard Time	,2021-01-21,		
69, Central Africa Standard Time	,2021-01-21,		
70, Central Africa Standard Time	,2021-01-21,		
71, Central Africa Standard Time	,2021-01-21,"		RT @UNDPKenya: Learning is key to effectiveness.  Partners under @amkeniwakenya facility are on a day-long training on comms and open data.â€¦	en	[{'screen_name': 'undpkenya', 'name': 'undp kenya', 'id': '97443520'}, {'screen_name': 'amkeniwakenya', 'name': 'amkeniwakenya', 'id': '243130611'}]	[]	[]	0	17	0	[]	[]	https://twitter.com/fidakenya/status/1352226786155880454	True	0	0					97443520	""Learning is key to effectiveness."
72, Central Africa Standard Time	,2021-01-21,"		RT @UzalendoNews_KE: Meet Kibibi, a woman who is changing fortunes for victims of Gender based Violence, and teenage pregnancies in Kilifiâ€¦	en	[{'screen_name': 'uzalendonews_ke', 'name': 'uzalendo news - ke', 'id': '1080843773373005830'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/fidakenya/status/1352226581029285890	True	0	0					1080843773373005830	""Meet Kibibi, a woman who is changing fortunes for victims of Gender based Violence, and teenage pregnancies in Kilifi County-- https://t.co/466aGf8xQL"
73, Central Africa Standard Time	,2021-01-20,"		In partnership with our development partner @giz_gmbh, we held an inception meeting with stakeholders in extractive industries in Kwale County. We are grateful for the support from H.E Fatuma Achani - Deputy Governor who gave opening remarks. @OurKwaleCounty  https://t.co/PboazxkubX	en	[{'screen_name': 'giz_gmbh', 'name': 'giz', 'id': '22039274'}, {'screen_name': 'ourkwalecounty', 'name': 'kwale county', 'id': '705357251322716161'}]	[]	['https://pbs.twimg.com/media/EsLMab0XEAAYMmt.jpg', 'https://pbs.twimg.com/media/EsLMB7dXYAENFIT.jpg']	0	4	7	[]	[]	https://twitter.com/fidakenya/status/1351878200582955009	False	0	1	https://pbs.twimg.com/media/EsLMab0XEAAYMmt.jpg							[]"
74, Central Africa Standard Time	,2021-01-19,		We are live on LULU FM discussing #WomenLandRights in the extractives industries in Kenya. Listen on online on....  https://t.co/FQWXPEh0Cw  https://t.co/OmzyHgXQAH	en	[]	['http://www.inlife.tv/radio/kenya/lulu-fm']	['https://pbs.twimg.com/media/EsGHdKDXIAAACJ5.jpg']	0	4	6	['womenlandrights']	[]	https://twitter.com/fidakenya/status/1351510678461435906	False	0	1	https://pbs.twimg.com/media/EsGHdKDXIAAACJ5.jpg							[]
75, Central Africa Standard Time	,2020-12-23,		Merry Christmas and a prosperous 2021 to you and your loved ones!!!!  https://t.co/YNUrnp0Sms	en	[]	[]	['https://pbs.twimg.com/media/Ep6QSl6XcAEq-St.jpg']	2	5	16	[]	[]	https://twitter.com/fidakenya/status/1341668526562656258	False	0	1	https://pbs.twimg.com/media/Ep6QSl6XcAEq-St.jpg							[]
76, Central Africa Standard Time	,2020-12-18,"		COVID-19 caused a shift in access to justice for Kenyans. We appreciate the support we continue to receive from partners like @KAS_Kenya who yesterday donated equipment to enhance our VirtualJC. Session officiated by our DED Wanjiru Kamanda and Konrad's Dr.Stefanie Rothenberger.  https://t.co/VkAr6bLWeo	en	[{'screen_name': 'kas_kenya', 'name': 'kas - kenya', 'id': '851687412556333057'}]	[]	['https://pbs.twimg.com/media/EpgD3ZMXIAAo9rg.jpg', 'https://pbs.twimg.com/media/EpgD8xEW4AAZzOO.jpg', 'https://pbs.twimg.com/media/EpgEA6MW8AkTau1.jpg']	3	2	10	[]	[]	https://twitter.com/fidakenya/status/1339827151722438656	False	0	1	https://pbs.twimg.com/media/EpgD3ZMXIAAo9rg.jpg							[]"
77, Central Africa Standard Time	,2020-12-16,"		RT @Kenyajudiciary: Judiciary Team from Kilifi, Tana River &amp; Lamu Counties led by Malindi High Court Presiding Judge R. Nyakundi during a lâ€¦	en	[{'screen_name': 'kenyajudiciary', 'name': 'the judiciary kenya', 'id': '2876367612'}]	[]	[]	0	1	0	[]	[]	https://twitter.com/fidakenya/status/1339175776785211393	True	0	0					2876367612	Judiciary Team from Kilifi, Tana River &amp; Lamu Counties led by Malindi High Court Presiding Judge R. Nyakundi during a leadership conference for judges and judicial officers, Kilifi County led by Governor Kingi and FIDA Kenya stressed the importance of mediation in solving cases. https://t.co/QXa88wpp96	1338733076134973443	[]	2020-12-15 07:30:12 W. Central Africa Standard Time"
78, Central Africa Standard Time	,2020-12-15,"		@SamuelWangatia @SamuelWangatia, I hope that answers the question.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/fidakenya/status/1338844484688338947	False	0	0								[{'screen_name': 'SamuelWangatia', 'name': 'Doktari Sam.W CPA ðŸ‡°ðŸ‡ª', 'id': '420960132'}]"
79, Central Africa Standard Time	,2020-12-15,		@SamuelWangatia At its inception 
80, Central Africa Standard Time	,2020-12-15,"		@SamuelWangatia FIDA is a Spanish acronym for the International Federation of Women Lawyers, that is, Federation International De Abogadas (FIDA).	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/fidakenya/status/1338844318023495686	False	0	0								[{'screen_name': 'SamuelWangatia', 'name': 'Doktari Sam.W CPA ðŸ‡°ðŸ‡ª', 'id': '420960132'}]"
81, Central Africa Standard Time	,2020-12-15,"		@DiakoniaAfrica @DanishMFA @giz_gmbh	und	[{'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'giz_gmbh', 'name': 'giz', 'id': '22039274'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/fidakenya/status/1338843888228904967	False	https://twitter.com/Kenyajudiciary/status/1338733076134973443	0								[]"
82, Central Africa Standard Time	,2020-12-15,"		ED @Awireri was joined by Kilifi County Governor. Kingi+judicial teams from Tana River and Lamu led by Malindi Hgh Crt Judge. Reuben Nyakundi during a leadership conference for judges and judicial officers to advocate for Mediation. @DiakoniaAfrica @DanishMFA @giz_gmbh  https://t.co/IcPFwumW8n	en	[{'screen_name': 'awireri', 'name': 'anne w. ireri', 'id': '1103635088'}, {'screen_name': 'diakoniaafrica', 'name': 'diakoniaafrica', 'id': '1232567661491605505'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'giz_gmbh', 'name': 'giz', 'id': '22039274'}]	[]	['https://pbs.twimg.com/media/EpRjGmNXUAAhQhy.jpg', 'https://pbs.twimg.com/media/EpRjGmOWEAAhtaK.jpg', 'https://pbs.twimg.com/media/EpRjGmUWMAM_8yW.jpg']	0	0	3	[]	[]	https://twitter.com/fidakenya/status/1338839399707062274	False	0	1	https://pbs.twimg.com/media/EpRjGmNXUAAhQhy.jpg							[]"
83, Central Africa Standard Time	,2020-12-14,"		RT @ZindukaMashinan: Pictures speaking volumes in terms of women role in the society. Listen to women voice too! @fidakenya @DefendersKE @Kâ€¦	en	[{'screen_name': 'zindukamashinan', 'name': 'zinduka mashinani org.', 'id': '946238597623173120'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'defenderske', 'name': '@defenderske', 'id': '1241248058'}]	[]	[]	0	1	0	[]	[]	https://twitter.com/fidakenya/status/1338459357365858304	True	0	0					946238597623173120	""Pictures speaking volumes in terms of women role in the society. Listen to women voice too!"
84, Central Africa Standard Time	,2020-12-14,		Wanjiru Kamanda: We urge Kenyans to be open and shun falsehood propagated by naysayers. The bill seeks to address glaring gaps in reproductive health in Kenya.  https://t.co/xjDUCqNSzH	en	[]	[]	['https://pbs.twimg.com/media/EpMG2UMXMAIs5Rh.jpg']	0	3	4	[]	[]	https://twitter.com/fidakenya/status/1338421112951148544	False	0	1	https://pbs.twimg.com/media/EpMG2UMXMAIs5Rh.jpg							[]
85, Central Africa Standard Time	,2020-12-14,"		Dr. Nelly Bosire: Nationwide demystification on reproductive health will drive progress in the attainment of comprehensive reproductive health for all. @UrgentAct  https://t.co/nw3lp8vaJ2	en	[{'screen_name': 'urgentact', 'name': 'urgent action fund', 'id': '889476805'}]	[]	['https://pbs.twimg.com/media/EpMGcJJWEAA0zzO.jpg']	0	3	5	[]	[]	https://twitter.com/fidakenya/status/1338420723807903745	False	0	1	https://pbs.twimg.com/media/EpMGcJJWEAA0zzO.jpg							[]"
86, Central Africa Standard Time	,2020-12-14,"		Dr. Ayda Wanjiku: It is important for Kenyans to interact with the Bill, educate themselves, and understand the importance of this legislation for our country. Do not dismiss the bill without information. Be a solution provider rather than a problem identifier.  https://t.co/eYax9TutuE	en	[]	[]	['https://pbs.twimg.com/media/EpMFsjVXIAAlDCa.jpg']	1	3	9	[]	[]	https://twitter.com/fidakenya/status/1338420269300453376	False	0	1	https://pbs.twimg.com/media/EpMFsjVXIAAlDCa.jpg							[]"
87, Central Africa Standard Time	,2020-12-14,		Nerima Were: There is a need to regulate reproductive health and rights in Kenya. Failure to do so continues to deny women and girls their fundamental health rights. Going forward we must be able to guarantee health rights for the demographics equitably.  https://t.co/B6HAJ8tvvL	en	[]	[]	['https://pbs.twimg.com/media/EpMAhkCW4AEIOGk.jpg']	0	4	5	[]	[]	https://twitter.com/fidakenya/status/1338419696803209218	False	0	1	https://pbs.twimg.com/media/EpMAhkCW4AEIOGk.jpg							[]
88, Central Africa Standard Time	,2020-12-14,"		Nerima Were: For effective dissemination of information on the reproductive health bill, 2019, strategic partnerships with mediums that are easily consumed by the masses is key.    https://t.co/EqzgmPXozp  https://t.co/rfc5R7Fhf9	en	[]	['https://zoom.us/webinar/register/WN_eH9X9DGBSKWYjiQT1ryaNQ']	['https://pbs.twimg.com/media/EpL--SKXcAAoOdN.jpg']	1	3	3	[]	[]	https://twitter.com/fidakenya/status/1338414035948228608	False	0	1	https://pbs.twimg.com/media/EpL--SKXcAAoOdN.jpg							[]"
89, Central Africa Standard Time	,2020-12-14,"		Wanjiru Kamanda: In 2019, "
90, Central Africa Standard Time	,2020-12-14,		Wanjiru Kamanda: 
91, Central Africa Standard Time	,2020-12-14,		Wanjiru Kamanda: Challenges associated with financing reproductive healthcare is linked to government prioritization rather than the availability of funds.    https://t.co/EqzgmPXozp  https://t.co/KAGpe8KKOB	en	[]	['https://zoom.us/webinar/register/WN_eH9X9DGBSKWYjiQT1ryaNQ']	['https://pbs.twimg.com/media/EpL6uRUXEAANAV_.jpg']	0	3	4	[]	[]	https://twitter.com/fidakenya/status/1338408300283617280	False	0	1	https://pbs.twimg.com/media/EpL6uRUXEAANAV_.jpg							[]
92, Central Africa Standard Time	,2020-12-14,		Dr. Ayda Wanjiku: The magnitude of the bill is key. As such we must demystify and create opportunities for complete uptake of the Bill.    https://t.co/EqzgmPXozp  https://t.co/8VTbe3IUaM	en	[]	['https://zoom.us/webinar/register/WN_eH9X9DGBSKWYjiQT1ryaNQ']	['https://pbs.twimg.com/media/EpL5e6sXYAEEvBc.jpg']	0	3	1	[]	[]	https://twitter.com/fidakenya/status/1338406464185102336	False	0	1	https://pbs.twimg.com/media/EpL5e6sXYAEEvBc.jpg							[]
93, Central Africa Standard Time	,2020-12-14,		Join us on  https://t.co/EqzgmPXozp	en	[]	['https://zoom.us/webinar/register/WN_eH9X9DGBSKWYjiQT1ryaNQ']	[]	0	0	0	[]	[]	https://twitter.com/fidakenya/status/1338406079248601093	False	https://twitter.com/fidakenya/status/1338405980200181760	0								[]
94, Central Africa Standard Time	,2020-12-14,"		Happening now... Webinar discussing the Reproductive Health Bill in partnership with Mediscan. We have a panel of qualified, distinguished medics directing the need for the Reproductive Health Bill, 2019.   Join the session and be educated on the need for legislation on the same.  https://t.co/R3KD6xvTfZ	en	[]	[]	['https://pbs.twimg.com/media/EpL5HHRW8AAnYTE.jpg']	0	3	9	[]	[]	https://twitter.com/fidakenya/status/1338405980200181760	False	0	1	https://pbs.twimg.com/media/EpL5HHRW8AAnYTE.jpg							[]"
